Name,location,cuisine,top dishes,price for 2,dining rating,dining rating count,delivery rating,delivery rating count,Features,has_dine_in,has_delivery,price category,cuisine_list
Sangeetha's Desi Mane,Virugambakkam,"['South Indian', ' North Indian', ' Chinese', ' Chettinad', ' Desserts', ' Beverages']",Invalid,800,3.4,29,3.9,633,"['Breakfast', 'Home Delivery', 'Catering Available', 'Serves Jain Food', 'Indoor Seating']",1,1,Mid Range,Chinese
Sangeetha's Desi Mane,Virugambakkam,"['South Indian', ' North Indian', ' Chinese', ' Chettinad', ' Desserts', ' Beverages']",Invalid,800,3.4,29,3.9,633,"['Breakfast', 'Home Delivery', 'Catering Available', 'Serves Jain Food', 'Indoor Seating']",1,1,Mid Range,Chettinad
Sangeetha's Desi Mane,Virugambakkam,"['South Indian', ' North Indian', ' Chinese', ' Chettinad', ' Desserts', ' Beverages']",Invalid,800,3.4,29,3.9,633,"['Breakfast', 'Home Delivery', 'Catering Available', 'Serves Jain Food', 'Indoor Seating']",1,1,Mid Range,Desserts
Sangeetha's Desi Mane,Virugambakkam,"['South Indian', ' North Indian', ' Chinese', ' Chettinad', ' Desserts', ' Beverages']",Invalid,800,3.4,29,3.9,633,"['Breakfast', 'Home Delivery', 'Catering Available', 'Serves Jain Food', 'Indoor Seating']",1,1,Mid Range,Beverages
McDonald's,Valasaravakkam,"['Burger', ' Fast Food']","['Burgers', ' Rice Bowl', ' Maharaja Mac', ' Maharaja Burger', ' Salsa', ' Peri Peri Fries', ' Chicken Wrap']",500,3.6,443,3.5,3991,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Burger
McDonald's,Valasaravakkam,"['Burger', ' Fast Food']","['Burgers', ' Rice Bowl', ' Maharaja Mac', ' Maharaja Burger', ' Salsa', ' Peri Peri Fries', ' Chicken Wrap']",500,3.6,443,3.5,3991,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Fast Food
McDonald's,Kilpauk,"['Burger', ' Fast Food']","['Burgers', ' French Fries', ' Mc Spicy Chicken', ' Iced Tea', ' Peri Peri Fries', ' Fish Burger', ' Mc Flurry']",500,4.0,420,4.1,4675,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Burger
McDonald's,Kilpauk,"['Burger', ' Fast Food']","['Burgers', ' French Fries', ' Mc Spicy Chicken', ' Iced Tea', ' Peri Peri Fries', ' Fish Burger', ' Mc Flurry']",500,4.0,420,4.1,4675,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Fast Food
McDonald's,Adyar,"['Burger', ' Fast Food']","['Burgers', ' Fries', ' Cappuccino', ' Maharaja Burger', ' Scrambled Eggs', ' Aloo Tikki Burger', ' Maharaja Mac']",500,3.9,403,4.1,4596,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Burger
McDonald's,Adyar,"['Burger', ' Fast Food']","['Burgers', ' Fries', ' Cappuccino', ' Maharaja Burger', ' Scrambled Eggs', ' Aloo Tikki Burger', ' Maharaja Mac']",500,3.9,403,4.1,4596,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Fast Food
McDonald's,Anna Nagar East,"['Burger', ' Fast Food']","['Burgers', ' Mcspicy Chicken Burger', ' Peri Peri Fries', ' Chicken Kebab Burger', ' Chicken Wings', ' Hot Chocolate', ' French Fries']",500,4.1,616,4.1,5214,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Burger
McDonald's,Anna Nagar East,"['Burger', ' Fast Food']","['Burgers', ' Mcspicy Chicken Burger', ' Peri Peri Fries', ' Chicken Kebab Burger', ' Chicken Wings', ' Hot Chocolate', ' French Fries']",500,4.1,616,4.1,5214,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Fast Food
McDonald's,Ashok Nagar,"['Burger', ' Fast Food']","['Burgers', ' Peri Peri Fries', ' Iced Tea', ' Maharaja Mac', ' Egg Burger', ' Paneer Burger', ' Chicken Burger']",500,4.0,415,4.0,3740,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Burger
McDonald's,Ashok Nagar,"['Burger', ' Fast Food']","['Burgers', ' Peri Peri Fries', ' Iced Tea', ' Maharaja Mac', ' Egg Burger', ' Paneer Burger', ' Chicken Burger']",500,4.0,415,4.0,3740,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Fast Food
McDonald's,Semmancheri,"['Burger', ' Fast Food']","['Burgers', ' Choco Crunch', ' French Fries', ' Peri Fries', ' Brownie', ' Mc Chicken', ' Maharaja Mac']",500,3.9,399,3.9,4315,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Burger
McDonald's,Semmancheri,"['Burger', ' Fast Food']","['Burgers', ' Choco Crunch', ' French Fries', ' Peri Fries', ' Brownie', ' Mc Chicken', ' Maharaja Mac']",500,3.9,399,3.9,4315,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Fast Food
McDonald's,Kanchipuram District,"['Burger', ' Fast Food']","['Burgers', ' Coffee', ' French Fries']",500,4.0,317,4.0,4855,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Affordable,Burger
McDonald's,Kanchipuram District,"['Burger', ' Fast Food']","['Burgers', ' Coffee', ' French Fries']",500,4.0,317,4.0,4855,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Affordable,Fast Food
McDonald's,"Ampa Skywalk Mall, Aminijikarai","['Burger', ' Fast Food']","['Burgers', ' Maharaja Mac', ' French Fries', ' Aloo Tikki Burger', ' Mcaloo Tikki', ' Spicy Chicken Wrap']",500,3.7,326,3.9,1300,"['Breakfast', 'Home Delivery', 'Mall Parking', 'Wifi', 'Kid Friendly', 'Self Service', 'Indoor Seating']",1,1,Affordable,Burger
McDonald's,"Ampa Skywalk Mall, Aminijikarai","['Burger', ' Fast Food']","['Burgers', ' Maharaja Mac', ' French Fries', ' Aloo Tikki Burger', ' Mcaloo Tikki', ' Spicy Chicken Wrap']",500,3.7,326,3.9,1300,"['Breakfast', 'Home Delivery', 'Mall Parking', 'Wifi', 'Kid Friendly', 'Self Service', 'Indoor Seating']",1,1,Affordable,Fast Food
McDonald's,"Chennai Citi Centre, Mylapore","['Burger', ' Fast Food']","['Burgers', ' French Fries', ' Aloo Tikki Burger', ' Burger Combo']",500,3.7,258,3.8,1461,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",1,1,Affordable,Burger
